ax,ay,az,gx,gy,gz,timestamp
-4.921895503997803,0.8041794896125793,3.545954465866089,-6.515637397766113,-9.885217666625977,-8.452310562133789,2024-06-17T22:12:00.107
-5.461991310119629,3.5812487602233887,3.282921552658081,-14.327814102172852,-6.200768947601318,-11.207934379577637,2024-06-17T22:12:00.127
-4.293886661529541,6.076964855194092,-1.8781049251556396,-12.300533294677734,-2.8866753578186035,-13.000226974487305,2024-06-17T22:12:00.147
-1.4870123863220215,6.553668022155762,-4.9552483558654785,-5.250335693359375,-5.340613842010498,-11.255377769470215,2024-06-17T22:12:00.167
1.45222806930542,6.164745807647705,-5.037701606750488,-2.022162437438965,-3.825566291809082,-6.720483303070068,2024-06-17T22:12:00.187
2.713289260864258,5.311770439147949,-4.774545669555664,-0.6660023927688599,0.2303488552570343,-2.5840022563934326,2024-06-17T22:12:00.207
3.1048576831817627,4.0359063148498535,-4.1774139404296875,1.3727389574050903,2.0772597789764404,0.18066395819187164,2024-06-17T22:12:00.226
2.8394737243652344,3.0993196964263916,-2.923821449279785,3.576000213623047,1.5863980054855347,1.769935131072998,2024-06-17T22:12:00.247
2.624274492263794,2.523592233657837,-1.5149152278900146,4.414549827575684,1.0556806325912476,3.3189516067504883,2024-06-17T22:12:00.266
1.8516539335250854,2.031332492828369,-0.2542381286621094,3.392366647720337,1.336502194404602,4.2059454917907715,2024-06-17T22:12:00.286
1.0111110210418701,1.5332067012786865,0.12416446208953857,1.780813217163086,2.4415693283081055,4.490420341491699,2024-06-17T22:12:00.306
0.5474444031715393,1.156421422958374,-0.028229117393493652,0.8271339535713196,3.233294725418091,4.688633918762207,2024-06-17T22:12:00.326
0.10682283341884613,0.9688943028450012,-0.2161785364151001,0.6181531548500061,3.3539257049560547,4.714268684387207,2024-06-17T22:12:00.346
-0.16943570971488953,0.8732951879501343,-0.29278564453125,0.48380592465400696,3.427339792251587,4.602935791015625,2024-06-17T22:12:00.366
-0.2885777950286865,0.7801764607429504,-0.4322747588157654,0.6334953904151917,3.355522871017456,4.516838073730469,2024-06-17T22:12:00.386
-0.35696083307266235,0.7202759385108948,-0.5190215706825256,0.9243175387382507,3.273919105529785,4.573359489440918,2024-06-17T22:12:00.406
-0.4555492401123047,0.679095983505249,-0.5107071995735168,1.0787192583084106,3.2211451530456543,4.61924934387207,2024-06-17T22:12:00.426
-0.622384786605835,0.596908688545227,-0.4415951371192932,1.0922209024429321,3.1281464099884033,4.464039325714111,2024-06-17T22:12:00.446
-0.7288955450057983,0.43748581409454346,-0.37639451026916504,1.0689406394958496,2.766423463821411,4.262423038482666,2024-06-17T22:12:00.466
-0.8540620803833008,0.39530712366104126,-0.39051592350006104,1.0513685941696167,2.716172456741333,3.9829413890838623,2024-06-17T22:12:00.486
-0.974287748336792,0.39866018295288086,-0.32719993591308594,0.7676076889038086,3.327620267868042,3.590111017227173,2024-06-17T22:12:00.506
-0.862055778503418,0.32899463176727295,-0.168340265750885,0.45088544487953186,3.5056769847869873,3.607492208480835,2024-06-17T22:12:00.526
-0.9838962554931641,0.11993831396102905,-0.26810646057128906,0.877224862575531,2.9652388095855713,3.3360869884490967,2024-06-17T22:12:00.546
-1.2317869663238525,0.01890265941619873,-0.20489442348480225,1.381932258605957,2.5047707557678223,2.446239471435547,2024-06-17T22:12:00.566
-1.140596628189087,-0.015607595443725586,0.19003283977508545,1.0345336198806763,2.181133985519409,1.6610976457595825,2024-06-17T22:12:00.586
-0.7840955257415771,0.0073163509368896484,0.4596289396286011,0.19378332793712616,1.7148724794387817,1.7032208442687988,2024-06-17T22:12:00.606
-0.7802407741546631,-0.06640368700027466,0.2756839990615845,-0.27622243762016296,1.4611488580703735,1.6862825155258179,2024-06-17T22:12:00.625
-0.9663813710212708,-0.0252038836479187,0.0657815933227539,-0.35105928778648376,1.699995994567871,1.2355326414108276,2024-06-17T22:12:00.645
-0.8861143589019775,0.0252530574798584,0.052684247493743896,-0.33881139755249023,1.7815111875534058,0.8596470952033997,2024-06-17T22:12:00.666
-0.6377572417259216,0.11935490369796753,0.06931304931640625,-0.14254282414913177,1.3667742013931274,0.8732986450195312,2024-06-17T22:12:00.685
-0.5179598927497864,0.14512419700622559,0.0286901593208313,0.3237666189670563,0.6517103910446167,1.0507333278656006,2024-06-17T22:12:00.706
-0.5776288509368896,0.1165054440498352,0.060311317443847656,0.747007429599762,0.10038553923368454,1.0562430620193481,2024-06-17T22:12:00.725
-0.6307965517044067,0.06928741931915283,0.16286015510559082,0.8882151246070862,-0.15263120830059052,0.9817752242088318,2024-06-17T22:12:00.745
-0.612541913986206,0.0603446364402771,0.27137327194213867,0.7307811975479126,-0.2118457406759262,0.9266631603240967,2024-06-17T22:12:00.765
-0.6260908842086792,0.06536531448364258,0.3624633550643921,0.4598771333694458,-0.23977170884609222,1.0225601196289062,2024-06-17T22:12:00.785
-0.7592711448669434,0.08591467142105103,0.3881608843803406,0.2552947700023651,-0.6060381531715393,0.9946746230125427,2024-06-17T22:12:00.805
-0.9346259832382202,0.09810882806777954,0.33985644578933716,0.2296772301197052,-1.111995816230774,0.8647787570953369,2024-06-17T22:12:00.825
-1.1119590997695923,0.15972435474395752,0.3285539746284485,0.14775043725967407,-1.257814645767212,0.7373830080032349,2024-06-17T22:12:00.845
-1.3506184816360474,0.28411877155303955,0.37949055433273315,-0.09477553516626358,-1.3595905303955078,0.38752371072769165,2024-06-17T22:12:00.865
-1.5495911836624146,0.3147515058517456,0.4181414842605591,-0.2463875412940979,-1.9315341711044312,-0.09752362221479416,2024-06-17T22:12:00.885
-1.6106253862380981,0.1978241205215454,0.5335747599601746,-0.4789956510066986,-2.949481725692749,-0.5689839124679565,2024-06-17T22:12:00.905
-1.8779022693634033,0.015721797943115234,0.5916889309883118,-0.7850132584571838,-3.941004991531372,-1.457584261894226,2024-06-17T22:12:00.925
-2.4134392738342285,-0.22417819499969482,0.6164836883544922,-0.6045029759407043,-4.869516372680664,-2.778327465057373,2024-06-17T22:12:00.945
-3.1576592922210693,-0.3824930191040039,0.8730412721633911,-0.4203927516937256,-6.433131694793701,-4.669327735900879,2024-06-17T22:12:00.965
-3.6657161712646484,-0.057653188705444336,2.1313514709472656,-2.8439602851867676,-7.442175388336182,-7.337078094482422,2024-06-17T22:12:00.985
-4.239213943481445,1.244540810585022,3.421083688735962,-7.806137561798096,-8.892614364624023,-10.505721092224121,2024-06-17T22:12:01.005
-4.114954471588135,4.036775588989258,2.420942783355713,-12.50871753692627,-7.871619701385498,-12.566847801208496,2024-06-17T22:12:01.025
-3.6711063385009766,6.727659702301025,-1.3272695541381836,-13.474671363830566,-2.9415979385375977,-13.51126766204834,2024-06-17T22:12:01.045
-0.009002253413200378,8.25126838684082,-4.3568115234375,-10.129997253417969,1.5366994142532349,-9.84422779083252,2024-06-17T22:12:01.065
3.2500007152557373,7.54335355758667,-6.415759086608887,-2.7372028827667236,2.0083067417144775,-4.298233509063721,2024-06-17T22:12:01.085
4.889142036437988,5.414675712585449,-5.98177433013916,3.622727394104004,0.18038775026798248,1.0249121189117432,2024-06-17T22:12:01.105
3.5310401916503906,4.076507568359375,-3.495011806488037,6.667201519012451,-0.3016732335090637,4.20286226272583,2024-06-17T22:12:01.125
1.9562389850616455,2.6214942932128906,-0.8513782024383545,6.452089786529541,-0.13975469768047333,5.19133996963501,2024-06-17T22:12:01.145
0.7326198220252991,1.4631097316741943,0.761221170425415,4.453693389892578,0.47282859683036804,4.819172382354736,2024-06-17T22:12:01.165
-0.016401246190071106,0.6092886328697205,0.6475640535354614,3.259218692779541,0.9326376914978027,4.1252641677856445,2024-06-17T22:12:01.185
-0.2777886688709259,0.31261783838272095,0.36416953802108765,2.7652785778045654,1.0745396614074707,3.526026964187622,2024-06-17T22:12:01.205
-0.524234414100647,0.19480150938034058,0.26120269298553467,2.1542294025421143,1.8341708183288574,2.801194906234741,2024-06-17T22:12:01.225
-0.5534413456916809,0.14616340398788452,0.34056568145751953,1.3476773500442505,2.564082145690918,2.279022693634033,2024-06-17T22:12:01.245
-0.3189166784286499,0.16337502002716064,0.1848280429840088,0.9964101314544678,2.703064441680908,2.1021554470062256,2024-06-17T22:12:01.264
-0.14474359154701233,0.2168353796005249,-0.01525568962097168,1.1756535768508911,2.0520501136779785,2.124513626098633,2024-06-17T22:12:01.284
-0.198256254196167,0.24140244722366333,-0.20095837116241455,1.311501145362854,1.8547618389129639,2.149167060852051,2024-06-17T22:12:01.304
